GCA_037900625.1	No NCBI BLAST db
GCA_037904495.1	No NCBI BLAST db
GCA_037904605.1	No NCBI BLAST db
GCA_037904935.1	No NCBI BLAST db
GCA_037905975.1	No NCBI BLAST db
GCA_037906325.1	No NCBI BLAST db
GCA_037906365.1	No NCBI BLAST db
GCA_037911895.1	No NCBI BLAST db
GCA_037911965.1	No NCBI BLAST db
GCA_037911985.1	No NCBI BLAST db
GCA_037912005.1	No NCBI BLAST db
GCA_037912015.1	No NCBI BLAST db
GCA_045159995.1	No NCBI BLAST db
GCA_902375245.1	No NCBI BLAST db
GCA_002273005.1	No NCBI BLAST db
GCA_002285075.1	No NCBI BLAST db
GCA_002285085.1	No NCBI BLAST db
GCA_002285115.1	No NCBI BLAST db
GCA_002285125.1	No NCBI BLAST db
GCA_002285155.1	No NCBI BLAST db
GCA_002285175.1	No NCBI BLAST db
GCA_003693265.1	No NCBI BLAST db
GCA_007559235.1	No NCBI BLAST db
GCA_007786415.1	No NCBI BLAST db
GCA_016785885.1	No NCBI BLAST db
GCA_022346085.1	No NCBI BLAST db
GCA_022346125.1	No NCBI BLAST db
GCA_022346135.1	No NCBI BLAST db
GCA_030408875.1	No NCBI BLAST db
GCA_030408895.1	No NCBI BLAST db
GCA_030440305.1	No NCBI BLAST db
GCA_946902955.1	No NCBI BLAST db
GCA_003932215.1	No NCBI BLAST db
GCA_003932255.1	No NCBI BLAST db
GCA_003932295.1	No NCBI BLAST db
GCA_003932435.1	No NCBI BLAST db
GCA_003932475.1	No NCBI BLAST db
GCA_014191555.1	No NCBI BLAST db
GCA_016128075.1	No NCBI BLAST db
GCA_029846575.1	No NCBI BLAST db
GCA_030408615.1	No NCBI BLAST db
GCA_000015545.1	No NCBI BLAST db
GCA_000022305.1	No NCBI BLAST db
GCA_001023515.1	No NCBI BLAST db
GCA_002214645.1	No NCBI BLAST db
GCA_002916785.1	No NCBI BLAST db
GCA_003755025.1	No NCBI BLAST db
GCA_013154915.1	No NCBI BLAST db
GCA_015832135.1	No NCBI BLAST db
GCA_019602835.1	No NCBI BLAST db
GCA_022729025.1	No NCBI BLAST db
GCA_022729045.1	No NCBI BLAST db
GCA_022807955.1	No NCBI BLAST db
GCA_024709665.1	No NCBI BLAST db
GCA_024711385.1	No NCBI BLAST db
GCA_027625375.1	No NCBI BLAST db
GCA_030148125.1	No NCBI BLAST db
GCA_030503915.1	No NCBI BLAST db
GCA_001298675.1	No NCBI BLAST db
GCA_900116825.1	No NCBI BLAST db
GCA_001274535.1	No NCBI BLAST db
GCA_905373465.1	No NCBI BLAST db
GCA_938011375.1	No NCBI BLAST db
GCA_007990635.1	No NCBI BLAST db
GCA_030527835.1	No NCBI BLAST db
GCA_000373045.1	No NCBI BLAST db
GCA_008327825.1	No NCBI BLAST db
GCA_000469505.1	No NCBI BLAST db
GCA_916439075.1	No NCBI BLAST db
GCA_000935585.1	No NCBI BLAST db
GCA_006716905.1	No NCBI BLAST db
GCA_016406015.1	No NCBI BLAST db
GCA_021849105.1	No NCBI BLAST db
GCA_027321625.1	No NCBI BLAST db
GCA_028596105.1	No NCBI BLAST db
GCA_913778555.1	No NCBI BLAST db
GCA_018128225.1	No NCBI BLAST db
GCA_916438585.1	No NCBI BLAST db
GCA_916720105.1	No NCBI BLAST db
GCA_937900375.1	No NCBI BLAST db
GCA_013333235.2	No NCBI BLAST db
GCA_018128245.1	No NCBI BLAST db
GCA_916719885.1	No NCBI BLAST db
GCA_937926905.1	No NCBI BLAST db
GCA_000373345.1	No NCBI BLAST db
GCA_000469405.1	No NCBI BLAST db
GCA_001553045.1	No NCBI BLAST db
GCA_007990385.1	No NCBI BLAST db
GCA_007990405.1	No NCBI BLAST db
GCA_007990545.2	No NCBI BLAST db
GCA_013394795.1	No NCBI BLAST db
GCA_000162955.1	No NCBI BLAST db
GCA_000428965.1	No NCBI BLAST db
GCA_007990525.1	No NCBI BLAST db
GCA_000469525.1	No NCBI BLAST db
GCA_030644325.1	No NCBI BLAST db
GCA_900104625.1	No NCBI BLAST db
GCA_905371625.1	No NCBI BLAST db
GCA_000175415.3	No NCBI BLAST db
GCA_000210375.1	No NCBI BLAST db
GCA_000307915.1	No NCBI BLAST db
GCA_001611905.1	No NCBI BLAST db
GCA_016745315.2	No NCBI BLAST db
GCA_026000695.2	No NCBI BLAST db
GCA_029223075.1	No NCBI BLAST db
GCA_001188875.1	No NCBI BLAST db
GCA_001188895.1	No NCBI BLAST db
GCA_003968865.1	No NCBI BLAST db
GCA_004026205.1	No NCBI BLAST db
GCA_011137195.1	No NCBI BLAST db
GCA_015326085.1	No NCBI BLAST db
GCA_015326545.1	No NCBI BLAST db
GCA_025558345.1	No NCBI BLAST db
GCA_025558365.1	No NCBI BLAST db
GCA_900458895.2	No NCBI BLAST db
GCA_000278725.1	No NCBI BLAST db
GCA_916049915.1	No NCBI BLAST db
GCA_916439175.1	No NCBI BLAST db
GCA_000525935.1	No NCBI BLAST db
GCA_000620985.1	No NCBI BLAST db
GCA_001703515.1	No NCBI BLAST db
GCA_001703535.1	No NCBI BLAST db
GCA_001715655.1	No NCBI BLAST db
GCA_001715725.1	No NCBI BLAST db
GCA_002381265.1	No NCBI BLAST db
GCA_002442515.1	No NCBI BLAST db
GCA_030503795.1	No NCBI BLAST db
GCA_900332045.1	No NCBI BLAST db
GCA_000425825.1	No NCBI BLAST db
GCA_011634875.1	No NCBI BLAST db
GCA_016313225.1	No NCBI BLAST db
GCA_946222715.1	No NCBI BLAST db
GCA_000518625.1	No NCBI BLAST db
GCA_001941945.1	No NCBI BLAST db
GCA_007680775.1	No NCBI BLAST db
GCA_023078375.1	No NCBI BLAST db
GCA_900455865.1	No NCBI BLAST db
GCA_000292225.1	No NCBI BLAST db
GCA_000622225.1	No NCBI BLAST db
GCA_001466485.2	No NCBI BLAST db
GCA_002754815.1	No NCBI BLAST db
GCA_006771025.1	No NCBI BLAST db
GCA_008693785.1	No NCBI BLAST db
GCA_023923185.1	No NCBI BLAST db
GCA_026222695.1	No NCBI BLAST db
GCA_026222715.1	No NCBI BLAST db
GCA_900455935.1	No NCBI BLAST db
GCA_900095705.1	No NCBI BLAST db
GCA_902376175.1	No NCBI BLAST db
GCA_007991655.1	No NCBI BLAST db
GCA_000312445.1	No NCBI BLAST db
GCA_000442105.1	No NCBI BLAST db
GCA_905373595.1	No NCBI BLAST db
GCA_000174815.1	No NCBI BLAST db
GCA_020097375.1	No NCBI BLAST db
GCA_900454815.1	No NCBI BLAST db
GCA_905372125.1	No NCBI BLAST db
GCA_938041855.1	No NCBI BLAST db
GCA_947097935.1	No NCBI BLAST db
GCA_000163695.1	No NCBI BLAST db
GCA_905372485.1	No NCBI BLAST db
GCA_937922685.1	No NCBI BLAST db
GCA_018127745.1	No NCBI BLAST db
GCA_937924665.1	No NCBI BLAST db
GCA_000467855.2	No NCBI BLAST db
GCA_905372685.1	No NCBI BLAST db
GCA_916048245.1	No NCBI BLAST db
GCA_938018195.1	No NCBI BLAST db
GCA_000292995.1	No NCBI BLAST db
GCA_000700805.1	No NCBI BLAST db
GCA_001553165.1	No NCBI BLAST db
GCA_001553215.1	No NCBI BLAST db
GCA_014647755.1	No NCBI BLAST db
GCA_015262735.1	No NCBI BLAST db
GCA_015262745.1	No NCBI BLAST db
GCA_015262805.1	No NCBI BLAST db
GCA_015262835.1	No NCBI BLAST db
GCA_015262895.1	No NCBI BLAST db
GCA_015262915.1	No NCBI BLAST db
GCA_015262925.1	No NCBI BLAST db
GCA_015262975.1	No NCBI BLAST db
GCA_015263015.1	No NCBI BLAST db
GCA_015263045.1	No NCBI BLAST db
GCA_015263095.1	No NCBI BLAST db
GCA_015263105.1	No NCBI BLAST db
GCA_015263125.1	No NCBI BLAST db
GCA_015263215.1	No NCBI BLAST db
GCA_905371295.1	No NCBI BLAST db
GCA_905372325.1	No NCBI BLAST db
GCA_915069595.1	No NCBI BLAST db
GCA_916048385.1	No NCBI BLAST db
GCA_916439165.1	No NCBI BLAST db
GCA_916720075.1	No NCBI BLAST db
GCA_927910925.1	No NCBI BLAST db
GCA_937888685.1	No NCBI BLAST db
GCA_943169685.1	No NCBI BLAST db
GCA_946222795.1	No NCBI BLAST db
GCA_951230495.1	No NCBI BLAST db
GCA_000368765.1	No NCBI BLAST db
GCA_003939335.2	No NCBI BLAST db
GCA_003939355.2	No NCBI BLAST db
GCA_018281725.1	No NCBI BLAST db
GCA_018336855.1	No NCBI BLAST db
GCA_021491935.1	No NCBI BLAST db
GCA_023973105.1	No NCBI BLAST db
GCA_030913345.1	No NCBI BLAST db
GCA_900444865.1	No NCBI BLAST db
GCA_900444875.1	No NCBI BLAST db
GCA_000318215.2	No NCBI BLAST db
GCA_000565015.1	No NCBI BLAST db
GCA_938021195.1	No NCBI BLAST db
GCA_001717525.2	No NCBI BLAST db
GCA_003033925.1	No NCBI BLAST db
GCA_905372755.1	No NCBI BLAST db
GCA_915063695.1	No NCBI BLAST db
GCA_938049055.1	No NCBI BLAST db
GCA_000224615.1	No NCBI BLAST db
GCA_000613785.1	No NCBI BLAST db
GCA_003640305.1	No NCBI BLAST db
GCA_900167385.1	No NCBI BLAST db
GCA_905372455.1	No NCBI BLAST db
GCA_938045455.1	No NCBI BLAST db
GCA_000243015.1	No NCBI BLAST db
GCA_000382385.1	No NCBI BLAST db
GCA_000613965.1	No NCBI BLAST db
GCA_905372425.1	No NCBI BLAST db
GCA_937927175.1	No NCBI BLAST db
GCA_000191765.2	No NCBI BLAST db
GCA_000193395.1	No NCBI BLAST db
GCA_000421205.1	No NCBI BLAST db
GCA_000613585.1	No NCBI BLAST db
GCA_000759205.1	No NCBI BLAST db
GCA_003515045.1	No NCBI BLAST db
GCA_015262675.1	No NCBI BLAST db
GCA_018128165.1	No NCBI BLAST db
GCA_018128185.1	No NCBI BLAST db
GCA_018128205.1	No NCBI BLAST db
GCA_018141825.1	No NCBI BLAST db
GCA_019375675.1	No NCBI BLAST db
GCA_019375725.1	No NCBI BLAST db
GCA_019375865.1	No NCBI BLAST db
GCA_019391855.1	No NCBI BLAST db
GCA_027682715.1	No NCBI BLAST db
GCA_900454835.1	No NCBI BLAST db
GCA_902483045.1	No NCBI BLAST db
GCA_905372245.1	No NCBI BLAST db
GCA_905373395.1	No NCBI BLAST db
GCA_937990705.1	No NCBI BLAST db
GCA_000191725.2	No NCBI BLAST db
GCA_900626155.1	No NCBI BLAST db
GCA_902479665.1	No NCBI BLAST db
GCA_000368045.1	No NCBI BLAST db
GCA_003952785.1	No NCBI BLAST db
GCA_008180305.1	No NCBI BLAST db
GCA_016027055.1	No NCBI BLAST db
GCA_016726625.1	No NCBI BLAST db
GCA_020162195.1	No NCBI BLAST db
GCA_021496295.1	No NCBI BLAST db
GCA_021496365.1	No NCBI BLAST db
GCA_900444855.1	No NCBI BLAST db
GCA_000234055.1	No NCBI BLAST db
GCA_000613925.1	No NCBI BLAST db
GCA_000759075.1	No NCBI BLAST db
GCA_015262355.1	No NCBI BLAST db
GCA_015262395.1	No NCBI BLAST db
GCA_015262435.1	No NCBI BLAST db
GCA_015262445.1	No NCBI BLAST db
GCA_015262505.1	No NCBI BLAST db
GCA_015262545.1	No NCBI BLAST db
GCA_015262625.1	No NCBI BLAST db
GCA_018128125.1	No NCBI BLAST db
GCA_018372295.1	No NCBI BLAST db
GCA_018378595.1	No NCBI BLAST db
GCA_019375585.1	No NCBI BLAST db
GCA_019375655.1	No NCBI BLAST db
GCA_019375695.1	No NCBI BLAST db
GCA_019375835.1	No NCBI BLAST db
GCA_019375895.1	No NCBI BLAST db
GCA_019375975.1	No NCBI BLAST db
GCA_019391885.1	No NCBI BLAST db
GCA_019391935.1	No NCBI BLAST db
GCA_916720365.1	No NCBI BLAST db
GCA_927910845.1	No NCBI BLAST db
GCA_938014195.1	No NCBI BLAST db
GCA_951230325.1	No NCBI BLAST db
GCA_000163055.2	No NCBI BLAST db
GCA_000379965.1	No NCBI BLAST db
GCA_000613985.1	No NCBI BLAST db
GCA_015262135.1	No NCBI BLAST db
GCA_015262145.1	No NCBI BLAST db
GCA_015262195.1	No NCBI BLAST db
GCA_015262225.1	No NCBI BLAST db
GCA_015262265.1	No NCBI BLAST db
GCA_015262295.1	No NCBI BLAST db
GCA_019375915.1	No NCBI BLAST db
GCA_019375945.1	No NCBI BLAST db
GCA_019391835.1	No NCBI BLAST db
GCA_030826125.1	No NCBI BLAST db
GCA_916048365.1	No NCBI BLAST db
GCA_916719955.1	No NCBI BLAST db
GCA_937926735.1	No NCBI BLAST db
GCA_000234115.1	No NCBI BLAST db
GCA_014195585.1	No NCBI BLAST db
GCA_000468135.1	No NCBI BLAST db
GCA_000613725.1	No NCBI BLAST db
GCA_905372045.1	No NCBI BLAST db
GCA_000257925.1	No NCBI BLAST db
GCA_009728485.1	No NCBI BLAST db
GCA_015260075.1	No NCBI BLAST db
GCA_916720355.1	No NCBI BLAST db
GCA_937989495.1	No NCBI BLAST db
GCA_000185845.1	No NCBI BLAST db
GCA_000477535.1	No NCBI BLAST db
GCA_015260875.1	No NCBI BLAST db
GCA_015260975.1	No NCBI BLAST db
GCA_015260985.1	No NCBI BLAST db
GCA_015261015.1	No NCBI BLAST db
GCA_015261035.1	No NCBI BLAST db
GCA_015261095.1	No NCBI BLAST db
GCA_015261115.1	No NCBI BLAST db
GCA_015261235.1	No NCBI BLAST db
GCA_015261245.1	No NCBI BLAST db
GCA_015261295.1	No NCBI BLAST db
GCA_015261305.1	No NCBI BLAST db
GCA_019375795.1	No NCBI BLAST db
GCA_019391785.1	No NCBI BLAST db
GCA_019391875.1	No NCBI BLAST db
GCA_019391915.1	No NCBI BLAST db
GCA_902374235.1	No NCBI BLAST db
GCA_916720675.1	No NCBI BLAST db
GCA_938043975.1	No NCBI BLAST db
GCA_000142965.1	No NCBI BLAST db
GCA_000162915.1	No NCBI BLAST db
GCA_000377685.1	No NCBI BLAST db
GCA_000613505.1	No NCBI BLAST db
GCA_001814685.1	No NCBI BLAST db
GCA_001815315.1	No NCBI BLAST db
GCA_900637655.1	No NCBI BLAST db
GCA_902490035.1	No NCBI BLAST db
GCA_905372665.1	No NCBI BLAST db
GCA_937950115.1	No NCBI BLAST db
GCA_000178435.1	No NCBI BLAST db
GCA_000262085.1	No NCBI BLAST db
GCA_001543285.1	No NCBI BLAST db
GCA_001806975.1	No NCBI BLAST db
GCA_002083135.2	No NCBI BLAST db
GCA_002871935.1	No NCBI BLAST db
GCA_025144985.1	No NCBI BLAST db
GCA_029023765.1	No NCBI BLAST db
GCA_900445095.1	No NCBI BLAST db
GCA_900445105.1	No NCBI BLAST db
GCA_000224595.1	No NCBI BLAST db
GCA_002849795.1	No NCBI BLAST db
GCA_003043935.1	No NCBI BLAST db
GCA_018128085.1	No NCBI BLAST db
GCA_018128105.1	No NCBI BLAST db
GCA_019375855.1	No NCBI BLAST db
GCA_900187995.1	No NCBI BLAST db
GCA_916438675.1	No NCBI BLAST db
GCA_938015825.1	No NCBI BLAST db
GCA_018128045.1	No NCBI BLAST db
GCA_018128065.1	No NCBI BLAST db
GCA_905373445.1	No NCBI BLAST db
GCA_000740775.1	No NCBI BLAST db
GCA_002196895.1	No NCBI BLAST db
GCA_002196905.1	No NCBI BLAST db
GCA_943915015.1	No NCBI BLAST db
GCA_000162415.1	No NCBI BLAST db
GCA_905372375.1	No NCBI BLAST db
GCA_938011465.1	No NCBI BLAST db
GCA_000293175.1	No NCBI BLAST db
GCA_000411115.1	No NCBI BLAST db
GCA_900106575.1	No NCBI BLAST db
GCA_900446675.1	No NCBI BLAST db
GCA_905372915.1	No NCBI BLAST db
GCA_937936225.1	No NCBI BLAST db
GCA_000318295.1	No NCBI BLAST db
GCA_002209445.1	No NCBI BLAST db
GCA_016126015.1	No NCBI BLAST db
GCA_016126035.1	No NCBI BLAST db
GCA_016806945.1	No NCBI BLAST db
GCA_016806965.1	No NCBI BLAST db
GCA_016806985.1	No NCBI BLAST db
GCA_016806995.1	No NCBI BLAST db
GCA_016807025.1	No NCBI BLAST db
GCA_938045645.1	No NCBI BLAST db
GCA_000375365.1	No NCBI BLAST db
GCA_002835695.1	No NCBI BLAST db
GCA_022538035.1	No NCBI BLAST db
GCA_030227215.1	No NCBI BLAST db
GCA_947055995.1	No NCBI BLAST db
GCA_000213295.2	No NCBI BLAST db
GCA_002302615.1	No NCBI BLAST db
GCA_003054025.1	No NCBI BLAST db
GCA_009730375.1	No NCBI BLAST db
GCA_013333705.2	No NCBI BLAST db
GCA_905372535.1	No NCBI BLAST db
GCA_915066995.1	No NCBI BLAST db
GCA_938018165.1	No NCBI BLAST db
GCA_947097315.1	No NCBI BLAST db
GCA_000226315.1	No NCBI BLAST db
GCA_000348745.1	No NCBI BLAST db
GCA_001500315.1	No NCBI BLAST db
GCA_002902455.1	No NCBI BLAST db
GCA_003040695.1	No NCBI BLAST db
GCA_003040715.1	No NCBI BLAST db
GCA_016028295.1	No NCBI BLAST db
GCA_016808715.1	No NCBI BLAST db
GCA_018323945.1	No NCBI BLAST db
GCA_018408075.1	No NCBI BLAST db
GCA_021367585.1	No NCBI BLAST db
GCA_022346665.1	No NCBI BLAST db
GCA_028464905.1	No NCBI BLAST db
GCA_900478415.1	No NCBI BLAST db
GCA_936940875.1	No NCBI BLAST db
GCA_943914145.1	No NCBI BLAST db
GCA_000318275.2	No NCBI BLAST db
GCA_017565765.1	No NCBI BLAST db
GCA_938036855.1	No NCBI BLAST db
GCA_000420605.1	No NCBI BLAST db
GCA_028609805.1	No NCBI BLAST db
GCA_943912895.1	No NCBI BLAST db
GCA_000174755.1	No NCBI BLAST db
GCA_002302415.1	No NCBI BLAST db
GCA_905372655.1	No NCBI BLAST db
GCA_937891745.1	No NCBI BLAST db
GCA_947096245.1	No NCBI BLAST db
GCA_000192225.1	No NCBI BLAST db
GCA_905371935.1	No NCBI BLAST db
GCA_001889125.1	No NCBI BLAST db
GCA_014217915.1	No NCBI BLAST db
GCA_014883915.1	No NCBI BLAST db
GCA_900176385.1	No NCBI BLAST db
GCA_002871875.1	No NCBI BLAST db
GCA_016907735.1	No NCBI BLAST db
GCA_022346365.1	No NCBI BLAST db
GCA_946220875.1	No NCBI BLAST db
GCA_946221605.1	No NCBI BLAST db
GCA_002861345.1	No NCBI BLAST db
GCA_002861365.1	No NCBI BLAST db
GCA_012030345.1	No NCBI BLAST db
GCA_019048165.1	No NCBI BLAST db
GCA_020097655.1	No NCBI BLAST db
GCA_030229005.1	No NCBI BLAST db
GCA_030232305.1	No NCBI BLAST db
GCA_030232395.1	No NCBI BLAST db
GCA_030408635.1	No NCBI BLAST db
GCA_002149965.1	No NCBI BLAST db
GCA_003241455.1	No NCBI BLAST db
GCA_009811895.1	No NCBI BLAST db
GCA_000165835.1	No NCBI BLAST db
GCA_000508285.1	No NCBI BLAST db
GCA_001457475.1	No NCBI BLAST db
GCA_001558755.2	No NCBI BLAST db
GCA_001558915.2	No NCBI BLAST db
GCA_001598595.1	No NCBI BLAST db
GCA_013343135.1	No NCBI BLAST db
GCA_014490035.1	No NCBI BLAST db
GCA_022870085.1	No NCBI BLAST db
GCA_900009115.1	No NCBI BLAST db
GCA_002091675.1	No NCBI BLAST db
GCA_003691465.1	No NCBI BLAST db
GCA_008693965.1	No NCBI BLAST db
GCA_013522795.1	No NCBI BLAST db
GCA_022346805.1	No NCBI BLAST db
GCA_030403525.1	No NCBI BLAST db
GCA_900110795.1	No NCBI BLAST db
GCA_900141925.1	No NCBI BLAST db
GCA_900455515.1	No NCBI BLAST db
GCA_902375175.1	No NCBI BLAST db
GCA_003260355.1	No NCBI BLAST db
GCA_938045525.1	No NCBI BLAST db
GCA_004138385.1	No NCBI BLAST db
GCA_007845545.1	No NCBI BLAST db
GCA_013333625.2	No NCBI BLAST db
GCA_013333795.2	No NCBI BLAST db
GCA_013333845.2	No NCBI BLAST db
GCA_015257605.1	No NCBI BLAST db
GCA_015257615.1	No NCBI BLAST db
GCA_013333055.2	No NCBI BLAST db
GCA_013333575.2	No NCBI BLAST db
GCA_013333815.2	No NCBI BLAST db
GCA_015257545.1	No NCBI BLAST db
GCA_015257555.2	No NCBI BLAST db
GCA_015257575.1	No NCBI BLAST db
GCA_007845455.1	No NCBI BLAST db
GCA_013333675.2	No NCBI BLAST db
GCA_018127705.1	No NCBI BLAST db
GCA_030253535.1	No NCBI BLAST db
GCA_007845205.1	No NCBI BLAST db
GCA_007845165.1	No NCBI BLAST db
GCA_013332955.2	No NCBI BLAST db
GCA_013333135.2	No NCBI BLAST db
GCA_015257445.1	No NCBI BLAST db
GCA_015257455.1	No NCBI BLAST db
GCA_015257485.1	No NCBI BLAST db
GCA_007845265.1	No NCBI BLAST db
GCA_015257495.1	No NCBI BLAST db
GCA_020912025.1	No NCBI BLAST db
GCA_021222645.1	No NCBI BLAST db
GCA_022819345.1	No NCBI BLAST db
GCA_022819365.1	No NCBI BLAST db
GCA_022819385.1	No NCBI BLAST db
GCA_022828245.1	No NCBI BLAST db
GCA_022828255.1	No NCBI BLAST db
GCA_022828285.1	No NCBI BLAST db
GCA_022828295.1	No NCBI BLAST db
GCA_022828325.1	No NCBI BLAST db
GCA_022828365.1	No NCBI BLAST db
GCA_022828375.1	No NCBI BLAST db
GCA_007845255.1	No NCBI BLAST db
GCA_000413375.1	No NCBI BLAST db
GCA_000775415.1	No NCBI BLAST db
GCA_001570785.1	No NCBI BLAST db
GCA_001807345.1	No NCBI BLAST db
GCA_001807585.1	No NCBI BLAST db
GCA_002443115.1	No NCBI BLAST db
GCA_002847685.2	No NCBI BLAST db
GCA_020736445.1	No NCBI BLAST db
GCA_025144805.1	No NCBI BLAST db
GCA_025145325.1	No NCBI BLAST db
GCA_025146485.1	No NCBI BLAST db
GCA_025147145.1	No NCBI BLAST db
GCA_025149065.1	No NCBI BLAST db
GCA_025149405.1	No NCBI BLAST db
GCA_025149545.1	No NCBI BLAST db
GCA_025150875.1	No NCBI BLAST db
GCA_025150985.1	No NCBI BLAST db
GCA_025151025.1	No NCBI BLAST db
GCA_025151115.1	No NCBI BLAST db
GCA_030234045.1	No NCBI BLAST db
GCA_902381725.1	No NCBI BLAST db
GCA_946221715.1	No NCBI BLAST db
GCA_947252715.1	No NCBI BLAST db
GCA_004138445.1	No NCBI BLAST db
GCA_004138455.1	No NCBI BLAST db
GCA_013333515.2	No NCBI BLAST db
GCA_000177335.1	No NCBI BLAST db
GCA_022846135.1	No NCBI BLAST db
GCA_023455535.1	No NCBI BLAST db
GCA_902470875.1	No NCBI BLAST db
GCA_905198325.1	No NCBI BLAST db
GCA_937925425.1	No NCBI BLAST db
GCA_958368465.1	No NCBI BLAST db
GCA_958404195.1	No NCBI BLAST db
GCA_959608295.1	No NCBI BLAST db
GCA_000210715.1	No NCBI BLAST db
GCA_905372005.1	No NCBI BLAST db
GCA_007845135.1	No NCBI BLAST db
GCA_013332965.2	No NCBI BLAST db
GCA_013333155.2	No NCBI BLAST db
GCA_013333205.2	No NCBI BLAST db
GCA_013333375.2	No NCBI BLAST db
GCA_013333415.2	No NCBI BLAST db
GCA_015257505.1	No NCBI BLAST db
GCA_004138395.1	No NCBI BLAST db
GCA_001570845.1	No NCBI BLAST db
GCA_001571065.1	No NCBI BLAST db
GCA_001630765.1	No NCBI BLAST db
GCA_002999155.1	No NCBI BLAST db
GCA_003122005.1	No NCBI BLAST db
GCA_004346635.1	No NCBI BLAST db
GCA_016905945.1	No NCBI BLAST db
GCA_025145775.1	No NCBI BLAST db
GCA_025145915.1	No NCBI BLAST db
GCA_025147785.1	No NCBI BLAST db
GCA_025148845.1	No NCBI BLAST db
GCA_025148875.1	No NCBI BLAST db
GCA_025149095.1	No NCBI BLAST db
GCA_025149385.1	No NCBI BLAST db
GCA_025149585.1	No NCBI BLAST db
GCA_025150455.1	No NCBI BLAST db
GCA_025150485.1	No NCBI BLAST db
GCA_025150495.1	No NCBI BLAST db
GCA_025150625.1	No NCBI BLAST db
GCA_025150635.1	No NCBI BLAST db
GCA_025150665.1	No NCBI BLAST db
GCA_025150765.1	No NCBI BLAST db
GCA_025150845.1	No NCBI BLAST db
GCA_025151505.1	No NCBI BLAST db
GCA_025151765.1	No NCBI BLAST db
GCA_025151785.1	No NCBI BLAST db
GCA_025151825.1	No NCBI BLAST db
GCA_025151925.1	No NCBI BLAST db
GCA_025152065.1	No NCBI BLAST db
GCA_025152095.1	No NCBI BLAST db
GCA_000235465.1	No NCBI BLAST db
GCA_902469835.1	No NCBI BLAST db
GCA_937991325.1	No NCBI BLAST db
GCA_004138405.1	No NCBI BLAST db
GCA_015257395.1	No NCBI BLAST db
GCA_001570825.1	No NCBI BLAST db
GCA_004114655.2	No NCBI BLAST db
GCA_004519295.1	No NCBI BLAST db
GCA_006539945.1	No NCBI BLAST db
GCA_013127315.1	No NCBI BLAST db
GCA_015327065.1	No NCBI BLAST db
GCA_016907755.1	No NCBI BLAST db
GCA_018128265.1	No NCBI BLAST db
GCA_900102445.1	No NCBI BLAST db
GCA_900155925.1	No NCBI BLAST db
GCA_000221565.2	No NCBI BLAST db
GCA_018363925.1	No NCBI BLAST db
GCA_900232945.1	No NCBI BLAST db
GCA_003043945.1	No NCBI BLAST db
GCA_905373545.1	No NCBI BLAST db
GCA_000243035.1	No NCBI BLAST db
GCA_000373705.1	No NCBI BLAST db
GCA_000614105.1	No NCBI BLAST db
GCA_937921785.1	No NCBI BLAST db
GCA_000090945.1	No NCBI BLAST db
GCA_000468535.1	No NCBI BLAST db
GCA_000160075.2	No NCBI BLAST db
GCA_013267415.1	No NCBI BLAST db
GCA_026783725.1	No NCBI BLAST db
GCA_937930255.1	No NCBI BLAST db
GCA_946222135.1	No NCBI BLAST db
GCA_013333595.2	No NCBI BLAST db
GCA_013333495.2	No NCBI BLAST db
GCA_000223315.2	No NCBI BLAST db
GCA_013333645.2	No NCBI BLAST db
GCA_013333765.2	No NCBI BLAST db
GCA_015257665.1	No NCBI BLAST db
GCA_015257725.1	No NCBI BLAST db
GCA_000162495.1	No NCBI BLAST db
GCA_000221165.2	No NCBI BLAST db
GCA_000222705.2	No NCBI BLAST db
GCA_000382805.1	No NCBI BLAST db
GCA_000382825.1	No NCBI BLAST db
GCA_002096675.1	No NCBI BLAST db
GCA_002096695.1	No NCBI BLAST db
GCA_003942715.1	No NCBI BLAST db
GCA_003942915.1	No NCBI BLAST db
GCA_003943905.1	No NCBI BLAST db
GCA_007475365.1	No NCBI BLAST db
GCA_013276505.1	No NCBI BLAST db
GCA_016028175.1	No NCBI BLAST db
GCA_016028255.1	No NCBI BLAST db
GCA_019929285.1	No NCBI BLAST db
GCA_019929305.1	No NCBI BLAST db
GCA_019929365.1	No NCBI BLAST db
GCA_023110535.1	No NCBI BLAST db
GCA_023110555.1	No NCBI BLAST db
GCA_026782185.1	No NCBI BLAST db
GCA_026782485.1	No NCBI BLAST db
GCA_026782585.1	No NCBI BLAST db
GCA_901543815.1	No NCBI BLAST db
GCA_015257785.3	No NCBI BLAST db
GCA_015257795.3	No NCBI BLAST db
GCA_015257815.1	No NCBI BLAST db
GCA_015256915.3	No NCBI BLAST db
GCA_013333405.2	No NCBI BLAST db
GCA_900323545.1	No NCBI BLAST db
GCA_902363285.1	No NCBI BLAST db
GCA_900128465.1	No NCBI BLAST db
GCA_916050445.1	No NCBI BLAST db
GCA_958423935.1	No NCBI BLAST db
GCA_000751855.1	No NCBI BLAST db
GCA_030177875.1	No NCBI BLAST db
GCA_030177895.1	No NCBI BLAST db
GCA_030180945.1	No NCBI BLAST db
GCA_030180955.1	No NCBI BLAST db
GCA_030180965.1	No NCBI BLAST db
GCA_030180985.1	No NCBI BLAST db
GCA_030180995.1	No NCBI BLAST db
GCA_030181045.1	No NCBI BLAST db
