Taxonomy	Rank	HMT	Notes	Max	AKE-mean	AKE-10p	AKE-90p	AKE-sd	AKE-prev	ANA-mean	ANA-10p	ANA-90p	ANA-sd	ANA-prev	BMU-mean	BMU-10p	BMU-90p	BMU-sd	BMU-prev	HPA-mean	HPA-10p	HPA-90p	HPA-sd	HPA-prev	PERIO-mean	PERIO-10p	PERIO-90p	PERIO-sd	PERIO-prev	LRC-mean	LRC-10p	LRC-90p	LRC-sd	LRC-prev	MVA-mean	MVA-10p	MVA-90p	MVA-sd	MVA-prev	PFO-mean	PFO-10p	PFO-90p	PFO-sd	PFO-prev	PTO-mean	PTO-10p	PTO-90p	PTO-sd	PTO-prev	RAF-mean	RAF-10p	RAF-90p	RAF-sd	RAF-prev	RRC-mean	RRC-10p	RRC-90p	RRC-sd	RRC-prev	SAL-mean	SAL-10p	SAL-90p	SAL-sd	SAL-prev	STO-mean	STO-10p	STO-90p	STO-sd	STO-prev	SUBP-mean	SUBP-10p	SUBP-90p	SUBP-sd	SUBP-prev	SUPP-mean	SUPP-10p	SUPP-90p	SUPP-sd	SUPP-prev	THR-mean	THR-10p	THR-90p	THR-sd	THR-prev	TDO-mean	TDO-10p	TDO-90p	TDO-sd	TDO-prev	VIN-mean	VIN-10p	VIN-90p	VIN-sd	VIN-prev
Bacteria;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Faecalibacterium;prausnitzii	species	961		2.524	0.175	0.0	0.108	0.656	11.765	0.097	0.0	0.0	0.697	4.054	0.011	0.0	0.0	0.108	2.926	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.016	4.167	0.061	0.0	0.0	0.227	7.143	0.021	0.0	0.0	0.15	3.535	0.158	0.0	0.012	0.757	12.0	0.0	0.0	0.0	0	0.0	0.003	0.0	0.0	0.011	6.25	0.0	0.0	0.0	0.0	0.0	2.524	0.119	6.047	3.023	95.818	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.007	1.263	0.0	0.0	0.0	0.0	0.0	0.022	0.0	0.0	0.439	1.174	0.0	0.0	0.0	0.0	0.0
Bacteria;Verrucomicrobiota;Verrucomicrobiia;Verrucomicrobiales;Akkermansiaceae;Akkermansia;muciniphila	species	963		0.971	0.002	0.0	0.0	0.007	5.882	0.005	0.0	0.0	0.049	1.802	0.0	0.0	0.0	0.003	0.266	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.035	1.515	0.004	0.0	0.0	0.022	4.0	0.59	0.59	0.59	0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.971	0.0	2.112	3.53	46.909	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.011	0.253	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.235	0.0	0.0	0.0	0.0	0.0
Bacteria;Bacillota;Negativicutes;Veillonellales;Veillonellaceae;Dialister;invisus	species	118		0.698	0.0	0.0	0.0	0.0	0.0	0.035	0.0	0.0	0.347	3.153	0.017	0.0	0.04	0.077	17.287	0.0	0.0	0.0	0	0.0	0.586	0.0	1.776	0.799	83.333	0.003	0.0	0.0	0.014	4.167	0.0	0.0	0.0	0.0	0.0	0.009	0.0	0.0	0.129	0.505	0.076	0.0	0.252	0.203	28.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.075	0.0	0.178	0.101	62.5	0.698	0.0	2.336	1.655	42.364	0.29	0.009	0.596	0.428	87.5	0.068	0.0	0.15	0.244	42.424	0.024	0.0	0.08	0.068	12.5	0.006	0.0	0.01	0.024	14.085	0.0	0.0	0.0	0.0	0.0
Bacteria;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;parasanguinis	species	411		4.153	0.09	0.0	0.21	0.198	58.824	0.028	0.0	0.0	0.214	4.955	0.601	0.0	1.645	0.993	80.053	1.09	1.09	1.09	0	100.0	0.234	0.0	0.178	0.915	54.167	0.0	0.0	0.0	0.0	0.0	0.009	0.0	0.0	0.035	7.143	0.018	0.0	0.0	0.151	4.04	1.665	0.166	3.722	1.783	96.0	0.04	0.04	0.04	0	100.0	0.002	0.0	0.0	0.007	6.25	1.002	0.077	2.451	1.018	87.5	0.038	0.0	0.02	0.564	14.545	0.035	0.0	0.124	0.083	29.167	0.041	0.0	0.06	0.194	25.758	1.379	0.335	2.975	1.167	93.75	4.153	0.25	9.175	4.618	96.009	0.037	0.0	0.0	0.124	9.091
Bacteria;Bacillota;Negativicutes;Veillonellales;Veillonellaceae;Veillonella;dispar	species	160		7.133	0.198	0.0	0.418	0.529	47.059	0.068	0.0	0.0	0.675	7.207	0.696	0.0	2.045	1.186	75.0	1.51	1.51	1.51	0	100.0	0.008	0.0	0.027	0.018	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06	0.0	0.0	0.423	8.081	4.682	0.276	11.148	4.824	96.0	0.03	0.03	0.03	0	100.0	0.003	0.0	0.0	0.019	3.125	4.069	0.168	8.433	3.82	87.5	0.05	0.0	0.02	0.69	13.636	0.022	0.0	0.054	0.05	37.5	0.031	0.0	0.04	0.241	31.818	5.578	1.125	12.895	5.573	100.0	7.133	0.03	14.885	5.698	90.61	0.101	0.0	0.0	0.335	9.091
Bacteria;Bacillota;Negativicutes;Veillonellales;Veillonellaceae;Veillonella;atypica	species	524		3.694	0.056	0.0	0.172	0.085	47.059	0.059	0.0	0.0	0.564	2.252	0.35	0.0	0.93	0.862	60.904	0.49	0.49	0.49	0	100.0	0.225	0.0	0.287	0.771	29.167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.05	1.515	3.084	0.252	6.838	2.846	100.0	0.0	0.0	0.0	0	0.0	0.001	0.0	0.0	0.005	3.125	2.522	0.203	5.289	2.213	87.5	0.018	0.0	0.0	0.241	6.727	0.023	0.0	0.062	0.068	20.833	0.016	0.0	0.03	0.093	16.414	3.694	0.76	7.32	3.45	100.0	2.422	0.065	5.97	2.557	93.192	0.027	0.0	0.0	0.09	9.091
Bacteria;Pseudomonadota;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Haemophilus;parainfluenzae	species	718		10.011	9.249	0.574	22.492	9.147	94.118	0.185	0.0	0.378	0.639	25.676	10.011	1.415	24.885	10.743	98.936	2.92	2.92	2.92	0	100.0	0.077	0.0	0.057	0.255	37.5	0.046	0.0	0.092	0.116	41.667	0.142	0.0	0.497	0.351	21.429	0.086	0.0	0.04	0.629	14.141	3.537	0.232	7.766	4.414	100.0	0.0	0.0	0.0	0	0.0	0.017	0.0	0.03	0.057	21.875	5.13	2.551	10.893	3.757	100.0	0.038	0.0	0.061	0.308	24.909	2.563	0.23	3.828	5.847	100.0	3.202	0.16	7.825	4.417	99.242	1.444	0.0	3.355	1.54	81.25	5.172	0.49	12.125	5.227	99.296	0.034	0.0	0.0	0.112	9.091
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;xylanisolvens	species	972		2.259	0.0	0.0	0.0	0.0	0.0	0.032	0.0	0.0	0.249	4.054	0.005	0.0	0.0	0.07	1.33	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.021	7.143	0.074	0.0	0.0	0.674	2.525	0.006	0.0	0.0	0.032	4.0	0.0	0.0	0.0	0	0.0	0.002	0.0	0.0	0.009	3.125	0.0	0.0	0.0	0.0	0.0	2.259	0.0	6.0	6.254	64.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.011	0.758	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.015	0.704	0.0	0.0	0.0	0.0	0.0
Bacteria;Bacillota;Negativicutes;Veillonellales;Veillonellaceae;Veillonella;parvula	species	161		4.475	4.475	0.006	7.368	8.038	88.235	0.052	0.0	0.0	0.441	9.459	2.983	0.09	8.63	4.091	95.479	0.02	0.02	0.02	0	100.0	3.1	0.02	8.179	6.05	91.667	0.131	0.0	0.072	0.57	20.833	0.407	0.0	0.037	1.503	21.429	0.027	0.0	0.0	0.307	3.535	0.215	0.0	0.246	0.752	52.0	0.72	0.72	0.72	0	100.0	0.009	0.0	0.009	0.042	12.5	1.191	0.39	2.015	0.726	100.0	0.023	0.0	0.02	0.216	12.909	3.973	0.793	7.837	3.485	100.0	3.878	0.385	8.995	3.889	99.242	0.029	0.0	0.125	0.056	31.25	0.06	0.0	0.16	0.132	74.178	0.0	0.0	0.0	0.0	0.0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;stercoris	species	969		3.945	0.011	0.0	0.0	0.044	5.882	0.074	0.0	0.0	0.64	5.405	0.018	0.0	0.0	0.152	4.521	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.008	8.333	0.012	0.0	0.0	0.045	7.143	0.019	0.0	0.0	0.183	2.525	0.031	0.0	0.0	0.15	8.0	0.22	0.22	0.22	0	100.0	0.006	0.0	0.0	0.025	9.375	0.0	0.0	0.0	0.0	0.0	3.945	0.0	11.025	8.211	52.909	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.009	1.768	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.469	0.0	0.0	0.0	0.0	0.0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;uniformis	species	971		6.24	0.108	0.0	0.104	0.384	11.765	0.282	0.0	0.119	1.363	13.063	0.031	0.0	0.0	0.269	7.181	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.01	8.333	0.039	0.0	0.0	0.147	7.143	0.054	0.0	0.013	0.433	12.121	0.031	0.0	0.01	0.104	16.0	0.28	0.28	0.28	0	100.0	0.018	0.0	0.01	0.07	15.625	0.0	0.0	0.0	0.0	0.0	6.24	0.0	15.584	6.29	89.455	0.001	0.0	0.0	0.004	4.167	0.003	0.0	0.0	0.031	2.525	0.0	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.111	2.817	0.0	0.0	0.0	0.0	0.0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;thetaiotaomicron	species	970		1.804	0.0	0.0	0.0	0.0	0.0	0.023	0.0	0.0	0.181	3.604	0.004	0.0	0.0	0.035	2.128	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.035	0.505	0.001	0.0	0.0	0.006	4.0	0.0	0.0	0.0	0	0.0	0.001	0.0	0.0	0.005	3.125	0.0	0.0	0.0	0.0	0.0	1.804	0.0	4.395	3.414	76.545	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.026	1.01	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.023	0.235	0.0	0.0	0.0	0.0	0.0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Phocaeicola;dorei	species	975		2.796	0.021	0.0	0.0	0.085	5.882	0.069	0.0	0.0	0.462	5.405	0.017	0.0	0.0	0.166	3.191	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.017	3.03	0.014	0.0	0.0	0.07	4.0	0.13	0.13	0.13	0	100.0	0.012	0.0	0.0	0.056	6.25	0.001	0.0	0.003	0.004	12.5	2.796	0.0	8.75	7.184	39.455	0.003	0.0	0.0	0.012	4.167	0.001	0.0	0.0	0.009	1.263	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.0	0.21	1.643	0.0	0.0	0.0	0.0	0.0
Bacteria;Bacillota;Negativicutes;Veillonellales;Veillonellaceae;Veillonella;rogosae	species	158		3.665	0.168	0.0	0.382	0.447	41.176	0.121	0.0	0.0	0.912	5.856	0.999	0.0	2.695	1.639	88.83	1.36	1.36	1.36	0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	4.167	0.001	0.0	0.0	0.003	7.143	0.055	0.0	0.0	0.647	1.01	3.244	0.0	12.102	5.037	80.0	0.07	0.07	0.07	0	100.0	0.0	0.0	0.0	0.0	0.0	2.151	0.511	4.134	1.659	87.5	0.008	0.0	0.0	0.094	9.455	0.01	0.0	0.007	0.036	12.5	0.072	0.0	0.07	0.579	42.172	1.571	0.0	3.165	3.311	68.75	3.665	0.04	9.865	4.277	94.366	0.0	0.0	0.0	0.0	0.0
Bacteria;Actinomycetota;Coriobacteriia;Eggerthellales;Eggerthellaceae;Eggerthella;lenta	species	654		0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.02	0.026	16.545	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;infantis	species		has subspecies	2.26	0.081	0.0	0.18	0.228	29.412	0.024	0.0	0.0	0.18	4.054	0.965	0.02	2.145	1.951	90.957	2.26	2.26	2.26	0	100.0	0.008	0.0	0.01	0.031	16.667	0.003	0.0	0.014	0.01	12.5	0.001	0.0	0.0	0.005	7.143	0.021	0.0	0.0	0.193	3.03	1.033	0.02	2.84	1.206	88.0	0.0	0.0	0.0	0	0.0	0.001	0.0	0.0	0.002	6.25	1.204	0.353	1.91	0.655	100.0	0.007	0.0	0.0	0.113	1.818	0.075	0.0	0.068	0.3	37.5	0.074	0.0	0.15	0.263	54.04	0.749	0.0	1.6	0.646	75.0	2.245	0.495	4.615	1.973	99.296	0.0	0.0	0.0	0.0	0.0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;onderdonkii	species	964		1.616	0.029	0.0	0.0	0.119	5.882	0.015	0.0	0.0	0.132	3.604	0.001	0.0	0.0	0.012	1.33	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.0	0.04	7.143	0.002	0.0	0.0	0.023	0.505	0.102	0.0	0.0	0.488	8.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.002	3.125	0.0	0.0	0.0	0.0	0.0	1.616	0.0	4.539	3.198	69.273	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.758	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Phocaeicola;massiliensis	species	976		1.7	0.094	0.0	0.0	0.386	5.882	0.034	0.0	0.0	0.272	3.153	0.006	0.0	0.0	0.102	1.064	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.008	8.333	0.044	0.0	0.0	0.166	7.143	0.02	0.0	0.0	0.168	2.525	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.002	0.0	0.0	0.007	6.25	0.0	0.0	0.0	0.0	0.0	1.7	0.0	6.534	4.191	28.727	0.003	0.0	0.0	0.012	4.167	0.001	0.0	0.0	0.013	1.01	0.0	0.0	0.0	0.0	0.0	0.032	0.0	0.0	0.654	1.408	0.0	0.0	0.0	0.0	0.0
Bacteria;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;mitis	species	677		36.61	30.451	7.386	66.052	25.183	100.0	0.391	0.0	0.587	1.555	30.631	24.984	5.79	50.285	17.326	99.734	36.61	36.61	36.61	0	100.0	0.022	0.0	0.064	0.052	29.167	0.056	0.0	0.121	0.082	62.5	0.282	0.0	0.975	0.426	35.714	0.046	0.0	0.0	0.36	8.081	3.535	0.134	2.782	13.168	96.0	0.96	0.96	0.96	0	100.0	0.321	0.0	0.099	1.503	46.875	4.812	1.304	9.671	3.868	100.0	0.004	0.0	0.01	0.028	10.182	0.492	0.036	1.582	0.651	95.833	0.516	0.02	1.27	1.069	94.192	2.554	0.065	5.06	3.861	93.75	0.678	0.03	1.81	1.069	96.479	0.0	0.0	0.0	0.0	0.0
Bacteria;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;salivarius	species	755		4.132	0.051	0.0	0.116	0.124	41.176	0.03	0.0	0.0	0.207	7.658	0.648	0.0	1.595	1.218	82.979	0.79	0.79	0.79	0	100.0	0.006	0.0	0.007	0.024	12.5	0.002	0.0	0.007	0.005	12.5	0.036	0.0	0.007	0.133	14.286	0.034	0.0	0.0	0.317	7.576	1.942	0.248	4.554	1.79	96.0	0.0	0.0	0.0	0	0.0	0.002	0.0	0.0	0.009	6.25	0.882	0.007	2.206	1.023	87.5	0.028	0.0	0.0	0.463	8.545	0.003	0.0	0.0	0.012	8.333	0.025	0.0	0.01	0.283	13.636	1.586	0.4	3.165	1.279	100.0	4.132	0.345	9.305	4.102	98.122	0.035	0.0	0.0	0.115	9.091
Bacteria;Verrucomicrobiota;Lentisphaeria;Victivallales;Victivallaceae;Victivallis;lenta	species	998		0.024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.024	0.0	0.04	0.132	11.818	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.253	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Actinomycetota;Coriobacteriia;Coriobacteriales;Atopobiaceae;Lancefieldella;parvula	species	723		1.014	0.005	0.0	0.004	0.019	11.765	0.007	0.0	0.0	0.072	1.351	0.067	0.0	0.155	0.22	37.766	0.1	0.1	0.1	0	100.0	0.138	0.0	0.283	0.447	41.667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.029	2.02	0.809	0.0	1.94	1.801	76.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.774	0.021	1.652	0.919	87.5	0.008	0.0	0.0	0.141	0.909	0.06	0.0	0.088	0.187	37.5	0.01	0.0	0.03	0.037	18.687	0.507	0.0	1.615	0.729	68.75	1.014	0.06	2.3	1.03	96.948	0.005	0.0	0.0	0.018	9.091
Bacteria;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;sanguinis	species	758		3.055	1.73	0.01	6.122	2.556	94.118	0.058	0.0	0.059	0.486	13.964	1.606	0.125	3.5	2.159	97.606	0.04	0.04	0.04	0	100.0	1.186	0.0	5.034	2.544	54.167	0.093	0.0	0.044	0.295	33.333	0.172	0.0	0.0	0.644	7.143	0.008	0.0	0.0	0.067	2.02	0.063	0.0	0.13	0.176	44.0	0.61	0.61	0.61	0	100.0	0.028	0.0	0.038	0.101	25.0	0.469	0.064	0.829	0.311	100.0	0.001	0.0	0.0	0.022	0.727	2.529	0.334	4.634	4.113	100.0	3.055	0.63	6.39	2.569	99.747	0.01	0.0	0.025	0.029	12.5	0.036	0.0	0.1	0.078	53.052	0.0	0.0	0.0	0.0	0.0
Bacteria;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;gordonii	species	622		1.104	0.88	0.0	2.53	2.027	70.588	0.007	0.0	0.0	0.051	4.505	1.104	0.0	3.28	1.819	82.713	0.0	0.0	0.0	0	0.0	0.138	0.0	0.399	0.367	41.667	0.016	0.0	0.0	0.068	8.333	0.042	0.0	0.0	0.158	7.143	0.002	0.0	0.0	0.033	0.505	0.014	0.0	0.016	0.049	16.0	0.0	0.0	0.0	0	0.0	0.012	0.0	0.0	0.067	3.125	0.145	0.0	0.287	0.132	75.0	0.001	0.0	0.0	0.012	0.727	0.66	0.026	1.278	0.678	91.667	0.787	0.035	2.07	1.072	93.182	0.001	0.0	0.005	0.003	12.5	0.011	0.0	0.03	0.043	19.953	0.0	0.0	0.0	0.0	0.0
Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;coli	species	574		12.49	0.021	0.0	0.092	0.044	23.529	0.554	0.0	0.0	5.951	7.207	0.003	0.0	0.0	0.022	2.926	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.539	0.0	0.409	1.802	42.857	0.156	0.0	0.003	1.012	10.101	0.041	0.0	0.094	0.12	28.0	12.49	12.49	12.49	0	100.0	0.0	0.0	0.0	0.0	0.0	0.006	0.0	0.015	0.018	12.5	0.204	0.0	0.08	4.064	26.182	0.08	0.0	0.119	0.264	29.167	0.001	0.0	0.0	0.015	2.273	1.324	0.0	2.63	3.821	37.5	0.037	0.0	0.0	0.736	2.582	0.005	0.0	0.02	0.013	18.182
Bacteria;Bacillota;Clostridia;Peptostreptococcales;Anaerovoracaceae;Mogibacterium;diversum	species	593		0.519	0.012	0.0	0.028	0.037	17.647	0.003	0.0	0.0	0.037	0.901	0.031	0.0	0.1	0.08	32.713	0.1	0.1	0.1	0	100.0	0.012	0.0	0.054	0.029	16.667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.044	0.505	0.265	0.0	0.694	0.274	84.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.223	0.028	0.462	0.248	87.5	0.003	0.0	0.0	0.036	1.273	0.014	0.0	0.024	0.047	16.667	0.004	0.0	0.0	0.021	7.323	0.283	0.0	0.79	0.373	68.75	0.519	0.03	1.115	0.45	92.723	0.0	0.0	0.0	0.0	0.0
Bacteria;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Oribacterium;sinus	species	457		0.889	0.009	0.0	0.02	0.022	23.529	0.006	0.0	0.0	0.064	0.901	0.071	0.0	0.2	0.19	37.5	0.17	0.17	0.17	0	100.0	0.016	0.0	0.02	0.061	20.833	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.005	7.143	0.003	0.0	0.0	0.038	0.505	0.428	0.0	0.956	0.395	84.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.889	0.189	2.015	1.144	100.0	0.003	0.0	0.0	0.05	0.727	0.004	0.0	0.0	0.014	8.333	0.005	0.0	0.0	0.041	6.313	0.625	0.0	1.635	0.702	62.5	0.673	0.165	1.39	0.564	97.887	0.0	0.0	0.0	0.0	0.0
Bacteria;Actinomycetota;Actinomycetes;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;longum	species	862		0.322	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	1.351	0.001	0.0	0.0	0.016	0.532	0.0	0.0	0.0	0	0.0	0.006	0.0	0.0	0.025	8.333	0.001	0.0	0.0	0.004	4.167	0.003	0.0	0.0	0.011	7.143	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.016	4.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.108	0.0	0.17	0.652	43.818	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.026	6.808	0.322	0.0	0.0	1.067	9.091
Bacteria;Pseudomonadota;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae;Desulfovibrio;fairfieldensis	species	605		0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.024	4.545	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;thermophilus	species	152		0.02	0.0	0.0	0.0	0.0	0.0	0.017	0.0	0.0	0.134	3.153	0.008	0.0	0.0	0.106	2.66	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.0	0.007	0.023	12.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.505	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.007	0.0	0.019	0.02	18.75	0.02	0.0	0.048	0.057	12.5	0.003	0.0	0.0	0.013	8.182	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.758	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.011	2.582	0.0	0.0	0.0	0.0	0.0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Phocaeicola;plebeius	species	977		1.047	0.0	0.0	0.0	0.0	0.0	0.059	0.0	0.0	0.835	1.351	0.002	0.0	0.0	0.02	2.128	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.014	8.333	0.0	0.0	0.0	0.0	0.0	0.172	0.0	0.0	1.222	3.03	0.002	0.0	0.0	0.008	8.0	0.0	0.0	0.0	0	0.0	0.002	0.0	0.0	0.009	3.125	0.0	0.0	0.0	0.0	0.0	1.047	0.0	0.0	5.762	9.091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.505	0.0	0.0	0.0	0.0	0.0	0.034	0.0	0.0	0.675	0.704	0.0	0.0	0.0	0.0	0.0
Bacteria;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus;lactis	species	804		0.011	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.0	0.14	1.802	0.003	0.0	0.0	0.039	1.064	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.008	4.167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.001	0.0	0.0	0.004	3.125	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.011	3.455	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.505	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.939	0.0	0.0	0.0	0.0	0.0
